Age,DailyRate,DistanceFromHome,EmployeeCount,HourlyRate,JobInvolvement,JobLevel,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,StandardHours,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Education_2,Education_3,Education_4,Education_5,EnvironmentSatisfaction_2,EnvironmentSatisfaction_3,EnvironmentSatisfaction_4,JobSatisfaction_2,JobSatisfaction_3,JobSatisfaction_4,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,WorkLifeBalance_2,WorkLifeBalance_3,WorkLifeBalance_4,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
31.0,828,2,1,77,3,2,6582.0,8346.0,4,13,80,10,2,6,5,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
42.0,319,24,1,56,3,3,7406.0,6950.0,1,21,80,10,5,10,9,5,8,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
45.0,561,2,1,61,3,2,4805.0,16177.0,0,19,80,9,3,8,7,3,7,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
26.0,426,17,1,58,3,1,2741.0,22808.0,0,11,80,8,2,7,7,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
29.0,232,19,1,34,3,2,4262.0,22645.0,4,12,80,8,2,3,2,1,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33.0,922,1,1,95,4,4,16184.0,22578.0,4,19,80,10,2,6,1,0,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.0,688,7,1,44,2,3,11557.0,25291.0,9,21,80,10,3,5,4,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.0,1306,5,1,69,3,1,1878.0,8059.0,1,14,80,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
40.0,1094,28,1,58,1,3,10932.0,11373.0,3,15,80,20,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
41.0,509,2,1,62,2,2,6811.0,2325.07,2,17,80,10,3,8,7,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
26.0,775,29,1,45,3,2,4306.0,4267.0,5,12,80,8,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35.0,195,1,1,80,3,2,4859.0,6698.0,1,16,80,5,3,5,4,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,258,21,1,74,4,2,5337.0,19921.0,1,12,80,10,3,10,7,5,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26.0,471,24,1,66,1,1,2340.0,23213.0,1,18,80,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
37.0,799,1,1,59,3,3,7491.0,23848.0,4,17,80,12,3,6,5,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
46.0,1034,18,1,86,3,3,10527.0,8984.0,5,11,80,28,3,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41.0,1276,2,1,91,3,4,16595.0,5626.0,7,16,80,22,2,18,15,11,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
37.0,142,9,1,69,3,3,8834.0,24666.0,1,13,80,9,6,9,5,7,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52.0,956,6,1,78,3,2,5577.0,22087.0,3,12,80,18,3,10,9,6,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32.0,1474,11,1,60,4,2,4707.0,23914.0,8,12,80,6,2,4,2,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
24.0,535,24,1,38,3,1,2400.0,5530.0,0,13,80,3,3,2,2,2,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
38.0,1485,10,1,76,3,2,9824.0,22174.0,3,19,80,18,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.0,446,1,1,65,3,2,6447.0,15701.0,6,12,80,8,2,6,5,4,3,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
49.0,1245,18,1,58,2,5,19502.0,2325.07,1,17,80,31,5,31,9,0,9,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24.0,691,23,1,89,4,1,2725.0,21630.0,1,11,80,6,3,6,5,1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
26.0,703,28,1,66,3,2,6272.0,7428.0,1,20,80,6,5,5,3,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24.0,823,17,1,94,2,1,2127.0,9100.0,1,21,80,1,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
50.0,1246,3,1,99,3,5,18200.0,7999.0,1,11,80,32,2,31,5,10,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.0,622,13,1,40,3,1,2096.0,26376.0,1,11,80,7,1,7,4,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
24.0,1287,7,1,55,3,1,2886.0,14168.0,1,16,80,6,4,6,3,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
30.0,448,12,1,74,2,1,2033.0,14470.0,1,18,80,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
34.0,254,1,1,83,2,1,3622.0,22794.0,1,13,80,6,3,6,5,1,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
31.0,1365,13,1,46,3,2,4233.0,11512.0,2,17,80,9,2,3,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35.0,538,25,1,54,2,2,3681.0,14004.0,4,14,80,9,3,3,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
31.0,525,6,1,66,4,2,5460.0,6219.0,4,22,80,13,4,7,7,5,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27.0,798,6,1,66,2,1,2187.0,5013.0,0,12,80,6,5,5,3,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37.0,558,2,1,75,3,2,9602.0,3010.0,4,11,80,17,3,3,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
20.0,959,1,1,83,2,1,2836.0,11757.0,1,13,80,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42.0,622,2,1,81,3,2,4089.0,5718.0,1,13,80,10,4,10,2,2,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43.0,782,6,1,50,2,4,16627.0,2671.0,4,14,80,21,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
38.0,362,1,1,43,3,1,2619.0,14561.0,3,17,80,8,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43.0,1001,9,1,72,3,2,5679.0,19627.0,3,13,80,10,3,8,7,4,7,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48.0,1236,1,1,40,2,4,15402.0,17997.0,7,11,80,21,3,3,2,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
44.0,1112,1,1,50,2,2,5985.0,26704.24,4,11,80,10,1,2,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34.0,204,14,1,31,3,1,2579.0,2912.0,1,18,80,8,3,8,2,0,6,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27.0,1420,2,1,85,3,1,3041.0,16346.0,0,11,80,5,3,4,3,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21.0,1343,22,1,49,3,1,3447.0,24444.0,1,11,80,3,2,3,2,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
44.0,1315,3,1,35,3,5,19513.0,9358.0,4,12,80,26,2,2,2,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
22.0,604,6,1,69,3,1,2773.0,12145.0,0,20,80,3,3,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33.0,1216,8,1,39,3,2,7104.0,20431.0,0,12,80,6,3,5,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32.0,646,9,1,92,3,2,6322.0,18089.0,1,12,80,6,2,6,4,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
30.0,160,3,1,71,3,1,2083.0,22653.0,1,20,80,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53.0,238,1,1,34,3,2,8381.0,7507.0,7,20,80,18,2,14,7,8,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,1397,1,1,42,3,1,2691.0,7660.0,1,12,80,10,4,10,9,8,8,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45.0,306,26,1,100,3,2,4286.0,5630.0,2,14,80,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
26.0,991,6,1,71,3,1,2659.0,17759.0,1,13,80,3,2,3,2,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
37.0,482,3,1,36,3,3,9434.0,9606.0,1,15,80,10,2,10,7,7,8,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
29.0,1176,3,1,62,3,2,5561.0,3487.0,1,14,80,6,5,6,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35.0,1017,6,1,82,1,2,6646.0,19368.0,1,13,80,17,3,17,11,11,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33.0,1296,6,1,30,3,2,7725.0,5335.0,3,23,80,15,2,13,11,4,7,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.0,397,19,1,88,3,3,10725.0,6729.0,2,15,80,16,1,9,7,7,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36.0,913,9,1,48,2,2,8847.0,13934.0,2,11,80,13,2,3,2,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27.0,1115,3,1,54,2,1,2045.0,15174.0,0,13,80,5,0,4,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20.0,1362,10,1,32,3,1,1382.46,26704.24,1,11,80,1,5,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
33.0,1076,3,1,70,3,1,3348.0,3164.0,1,11,80,10,3,10,8,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
35.0,727,3,1,41,2,1,1382.46,16900.0,1,18,80,1,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
23.0,885,4,1,58,4,1,2819.0,8544.0,2,16,80,5,3,3,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25.0,810,8,1,57,4,2,4851.0,15678.0,0,22,80,4,4,3,2,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
38.0,243,7,1,46,2,2,4028.0,7791.0,0,20,80,8,2,7,7,0,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29.0,806,1,1,76,1,1,2720.0,18959.0,1,18,80,10,5,10,7,2,8,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48.0,817,2,1,56,4,2,8120.0,18597.0,3,12,80,12,3,2,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27.0,1410,3,1,71,4,2,4647.0,16673.0,1,20,80,6,3,6,5,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,1225,10,1,80,4,1,4680.0,15232.0,3,17,80,4,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50.0,1207,28,1,74,4,1,3221.0,3297.0,1,11,80,20,3,20,8,3,8,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
34.0,1442,9,1,46,2,3,8621.0,17654.0,1,14,80,9,3,8,7,7,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,693,3,1,65,3,2,4577.0,24785.0,9,14,80,4,3,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
39.0,408,2,1,80,2,2,4553.0,20978.0,1,11,80,20,4,20,7,11,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32.0,929,10,1,55,3,2,5396.0,21703.0,1,12,80,10,2,10,7,0,8,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50.0,562,8,1,50,3,2,6796.0,23452.0,3,14,80,18,4,4,3,1,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
38.0,827,1,1,33,4,2,7625.0,19383.0,0,13,80,10,4,9,7,1,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27.0,608,1,1,68,3,3,7412.0,6009.0,1,11,80,9,3,9,7,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32.0,1018,3,1,39,3,3,11159.0,19373.0,3,15,80,10,6,7,7,7,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
47.0,703,14,1,42,3,2,4960.0,11825.0,2,12,80,20,2,7,7,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40.0,580,5,1,48,2,3,10475.0,23772.0,5,21,80,20,2,18,13,1,12,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
53.0,970,7,1,59,4,4,14814.0,13514.0,3,19,80,32,3,5,1,1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41.0,427,10,1,73,2,5,19141.0,8861.0,3,15,80,23,2,21,6,12,6,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58.309999999999945,1179,16,1,84,3,2,5405.0,11924.0,8,14,80,10,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27.0,294,10,1,32,3,3,8793.0,4809.0,1,21,80,9,4,9,7,1,7,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41.0,314,1,1,59,2,5,19189.0,19562.0,1,12,80,22,3,22,7,2,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50.0,316,8,1,54,3,1,3875.0,9983.0,7,15,80,4,2,2,2,2,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
28.0,654,1,1,67,1,1,2216.0,3872.0,7,13,80,10,4,7,7,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
36.0,427,8,1,63,4,3,11713.0,20335.0,9,14,80,10,2,8,7,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
38.0,168,1,1,81,3,3,7861.0,15397.0,4,14,80,10,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
44.0,381,24,1,49,1,1,3708.0,2325.07,2,14,80,9,5,5,2,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
47.0,217,3,1,49,3,4,13770.0,10225.0,9,12,80,28,2,22,2,11,13,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,501,27,1,99,3,2,5304.0,25275.0,7,23,80,10,2,8,7,7,7,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29.0,1396,10,1,99,3,1,2642.0,2755.0,1,11,80,1,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.0,933,19,1,57,4,1,2759.0,20366.0,6,12,80,7,2,2,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
43.0,775,15,1,47,2,2,6804.0,23683.0,3,18,80,7,5,2,2,2,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34.0,970,8,1,96,3,2,6142.0,7360.0,3,11,80,10,2,5,1,4,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,650,9,1,37,3,1,2500.0,4344.0,1,14,80,5,2,4,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39.0,141,3,1,44,4,2,6389.0,18767.0,9,15,80,12,3,8,3,3,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56.0,832,9,1,81,3,4,11103.0,20420.0,7,11,80,30,1,10,7,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.0,804,2,1,86,2,1,2342.0,22929.0,0,20,80,5,2,4,2,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
27.0,975,7,1,55,2,2,6811.0,23398.0,8,19,80,9,2,7,6,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,1090,10,1,83,3,1,2297.0,17967.0,1,14,80,2,2,2,2,2,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53.0,346,6,1,86,3,2,2450.0,10919.0,2,17,80,19,4,2,2,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35.0,1225,2,1,61,3,2,5093.0,4761.0,2,11,80,16,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0,430,24,1,80,3,2,5309.0,21146.0,1,15,80,10,2,10,8,4,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38.0,268,2,1,92,3,1,3057.0,20471.0,6,13,80,6,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
34.0,167,8,1,32,3,2,5121.0,4187.0,3,14,80,7,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52.0,621,3,1,31,2,4,16856.0,10084.0,1,11,80,34,3,31,6,1,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
33.0,527,1,1,63,3,1,2686.0,5207.0,1,13,80,10,2,10,9,7,8,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
